,ID,Street_cat,House №,Metro_cat,Time to metro,District_cat,Photos count
20263,273033757,1530,5,174,7.0,1,37
20264,272521640,465,69,173,4.0,1,19
20265,271121343,1530,4,174,5.0,1,18
20266,274698043,1513,10,21,3.0,1,16
20267,271305666,465,69,173,6.0,1,32
20268,274934337,472,4,178,9.0,1,31
20269,271583581,1525,11,174,6.0,1,36
20270,264989951,491,27,174,2.0,1,14
20271,274552997,1516,26,22,7.0,1,13
20272,273237957,1531,3,178,8.0,1,16
20273,273582473,1532,6,173,2.0,1,26
20274,274593473,1533,6,178,5.0,1,14
20275,274137530,1521,3,178,3.0,1,20
20276,274357217,1527,1,174,4.0,1,16
20277,272756298,1532,4,173,1.0,1,18
20278,272469561,1534,1,183,4.0,1,27
20279,272720950,465,69,173,6.0,1,20
20280,274936833,1530,4,174,6.0,1,37
20281,270277144,491,28,174,1.0,1,24
20282,274789881,1513,10,21,5.0,1,21
20283,271936439,491,28,174,1.0,1,18
20284,267845290,491,19,184,3.0,1,22
20285,264864018,465,69,173,6.0,1,29
20286,272497223,1513,14,22,3.0,1,27
20287,274501293,1535,5,170,10.0,5,18
20288,270737158,465,69,173,3.0,1,27
20289,271488881,472,4,178,7.0,1,11
20290,273975628,491,27,174,1.0,1,17
20291,188706535,1536,9,193,7.0,1,21
20292,270968859,512,9,178,6.0,1,13
20293,274889995,1532,10,173,2.0,1,13
20294,263581777,491,27,174,4.0,1,14
20295,274581436,520,5,190,5.0,1,9
20296,272136504,1510,27,174,4.0,1,14
20297,274754317,1516,26,22,6.0,1,11
20298,273311802,491,15,184,3.0,1,9
20299,273064721,1532,6,173,2.0,1,19
20300,268348481,1517,36,173,2.0,1,21
20301,272142324,1517,7,174,4.0,1,24
20302,274667502,1527,5,174,5.0,1,16
20303,274662530,1533,6,178,7.0,1,27
20304,272634177,491,12,183,2.0,1,18
20305,274582331,1521,3,178,5.0,1,34
20306,274920359,1537,4,174,2.0,1,17
20307,273359388,491,4,170,2.0,5,15
20308,271336121,1538,13,170,5.0,5,18
20309,274619024,1532,4,173,2.0,1,23
20310,270266686,1522,8,174,4.0,1,7
20311,266602074,1539,11,178,1.0,1,28
20312,273737483,1534,1,190,3.0,1,30
20313,268741793,1510,22,174,6.0,1,13
20314,256733689,1524,4,190,2.0,1,17
20315,274651649,1540,27,173,3.0,1,20
20316,271348397,1516,17,22,7.0,1,20
20317,271726127,1510,22,174,6.0,1,23
20318,274590310,512,7,178,10.0,1,25
20319,268248943,1525,11,174,6.0,1,22
20320,274394394,491,19,184,1.0,1,28
20321,271305642,512,7,178,7.0,1,35
20322,272007147,491,28,174,4.0,1,10
20323,264868748,465,69,173,3.0,1,36
20324,273624279,491,28,184,6.0,1,25
20325,273341401,465,69,173,6.0,1,36
20326,274083641,505,19,170,10.0,5,21
20327,274934139,1524,10,183,4.0,1,8
20328,274317414,465,69,173,6.0,1,30
20329,256631397,1524,10,183,3.0,1,25
20330,269183646,512,7,178,9.0,1,29
20331,272365030,1525,11,174,4.0,1,37
20332,271547233,472,4,174,9.0,1,27
20333,273741461,1522,10,184,7.0,1,50
20334,269931310,470,10,177,5.0,1,20
20335,273300488,1512,52,199,10.0,4,8
20336,274790877,1517,24,173,5.0,1,19
20337,274841759,1512,52,173,15.0,1,18
20338,266722702,40,25,21,2.0,1,10
20339,274838470,1541,3,173,7.0,1,17
20340,274732927,1542,5,174,2.0,1,14
20341,274389535,520,5,190,5.0,1,29
20342,274450374,1517,13,174,6.0,1,19
20343,273816332,1540,1,174,7.0,1,16
20344,272980128,1517,28,174,10.0,1,17
20345,273965371,1533,5,174,5.0,1,14
20346,272819637,1529,1,183,1.0,1,21
20347,274968008,1543,6,174,5.0,1,10
20348,274979889,491,15,184,3.0,1,11
20349,271497651,1543,24,173,10.0,1,17
20350,272124411,1544,12,174,4.0,1,18
20351,273002401,1532,6,173,3.0,1,17
20352,269355054,1517,36,173,5.0,1,15
20353,271371022,1519,20,178,4.0,1,12
20354,274767951,472,7,178,8.0,1,15
20355,271608761,1532,6,173,2.0,1,18
20356,273013176,1513,16,21,6.0,1,21
20357,274733372,1517,7,174,4.0,1,25
20358,272101107,1545,2,178,2.0,1,22
20359,273901056,1520,5,21,6.0,1,27
20360,273060455,1517,11,174,7.0,1,23
20361,273006657,1527,5,174,5.0,1,16
20362,273518251,1542,25,174,5.0,1,16
20363,266927434,1517,13,173,5.0,1,13
20364,273230427,466,29,174,6.0,1,23
20365,274544935,1533,6,193,10.0,1,23
20366,272640724,491,12,184,5.0,1,14
20367,204812548,1521,3,178,3.0,1,24
20368,271480343,491,4,170,2.0,5,15
20369,274757207,1530,5,174,4.0,1,12
20370,269859441,466,29,174,6.0,1,20
20371,271222293,1522,8,183,7.0,1,16
20372,272079940,472,4,178,7.0,1,22
20373,273351159,512,7,174,7.0,1,14
20374,274509895,491,28,174,2.0,1,17
20375,272723965,1532,4,173,5.0,1,13
20376,273233107,1546,2,277,5.0,1,21
20377,270795338,1534,1,184,5.0,1,20
20378,274211926,1510,22,173,11.0,1,17
20379,269485423,1510,22,174,6.0,1,12
20380,271707628,1003,66,246,18.0,11,11
20381,274754020,1547,8,245,5.0,11,28
20382,274942755,1547,8,245,8.0,11,8
20383,274836004,1003,66,246,15.0,11,7
20384,274854554,1020,17,246,15.0,11,11
20385,274662451,1030,32,245,12.0,11,11
20386,274901821,1547,24,245,6.0,11,19
20387,274729956,1003,66,246,17.0,11,10
20388,274935458,1005,22,246,1.0,11,11
20389,274407683,1547,20,245,3.0,11,17
20390,274581457,1005,85,245,4.0,11,9
20391,212431758,1005,62,245,1.0,11,20
20392,274249504,1031,45,246,2.0,11,21
20393,274989906,1005,62,245,1.0,11,21
20394,274994558,1548,11,245,5.0,11,1
20395,274935407,994,7,245,5.0,11,9
20396,234958140,1039,34,245,4.0,11,12
20397,273851985,1549,7,246,13.0,11,11
20398,264340538,1548,2,245,9.0,11,13
20399,263846502,1550,3,246,5.0,11,10
20400,274997797,1020,17,246,15.0,11,10
20401,274803134,1551,9,245,7.0,11,6
20402,225614116,1005,87,245,5.0,11,14
20403,269984718,1551,3,245,7.0,11,7
20404,274622940,1003,66,245,17.0,11,19
20405,272216424,1551,15,245,10.0,11,23
20406,274571092,1003,50,246,9.0,11,13
20407,227435861,992,24,245,3.0,11,5
20408,274618029,1050,17,246,3.0,11,5
20409,273219837,1550,14,246,8.0,11,13
20410,263056574,1547,8,245,8.0,11,12
20411,274656248,1033,54,246,12.0,11,3
20412,274342775,1003,66,246,15.0,11,8
20413,222729018,1005,26,246,5.0,11,35
20414,274947092,994,7,245,5.0,11,22
20415,274897117,1039,24,245,7.0,11,9
20416,274378743,1039,24,245,7.0,11,9
20417,274980262,1550,2,246,6.0,11,10
20418,273804574,1005,85,245,4.0,11,15
20419,274460341,995,62,245,15.0,11,37
20420,274131724,1003,53,246,7.0,11,30
20421,244192839,994,7,245,5.0,11,19
20422,273015592,992,10,245,8.0,11,23
20423,274779296,1039,46,245,17.0,11,10
20424,274634004,1003,66,246,17.0,11,32
20425,272033078,1050,17,246,3.0,11,7
20426,274108197,1050,25,246,8.0,11,9
20427,274897358,1547,6,245,7.0,11,13
20428,274815685,1547,24,245,6.0,11,13
20429,273321097,1050,25,246,5.0,11,24
20430,269511797,1547,20,245,4.0,11,23
20431,274965256,992,37,245,3.0,11,18
20432,268322263,1039,24,245,6.0,11,8
20433,272280378,1033,54,246,12.0,11,13
20434,273598334,1005,22,246,1.0,11,27
20435,271347899,1005,22,246,1.0,11,19
20436,274053492,1005,22,246,1.0,11,17
20437,232344137,1031,45,246,4.0,11,11
20438,274165539,1039,24,245,9.0,11,13
20439,274957038,1003,66,246,18.0,11,19
20440,234190049,1033,47,246,12.0,11,12
20441,239355241,1020,21,246,15.0,11,8
20442,274498695,1547,8,245,8.0,11,10
20443,274980349,1547,4,245,10.0,11,7
20444,274141072,1020,17,246,15.0,11,11
20445,204880584,1550,3,246,6.0,11,22
20446,272565638,1033,54,246,14.0,11,9
20447,274881709,1005,62,245,2.0,11,14
20448,274096370,1003,50,246,7.0,11,9
20449,250817486,1030,41,245,10.0,11,19
20450,264838055,1003,50,245,15.0,11,7
20451,274529375,1551,11,245,9.0,11,10
20452,268489351,1549,7,246,10.0,11,14
20453,274662848,1547,15,245,4.0,11,7
20454,274501799,1549,5,246,16.0,11,8
20455,181668037,1551,15,245,8.0,11,14
20456,274456528,1030,39,245,8.0,11,12
20457,274790306,1547,20,245,10.0,11,15
20458,274891827,1005,62,245,0.0,11,16
20459,273958243,1050,19,246,4.0,11,14
20460,267766448,1005,60,245,1.0,11,19
20461,274619471,1030,30,245,14.0,11,0
20462,274056407,1020,31,246,12.0,11,19
20463,274218406,1020,19,246,16.0,11,24
20464,274652693,1547,15,245,4.0,11,11
20465,217692737,1005,60,246,10.0,11,20
20466,274943786,1031,45,246,2.0,11,18
20467,273781065,1005,85,245,5.0,11,13
20468,274807004,1005,61,245,8.0,11,11
20469,273814636,1039,34,245,3.0,11,15
20470,274735726,1003,66,246,20.0,11,20
20471,274975838,1050,23,246,8.0,11,14
20472,225723775,1003,66,246,15.0,11,14
20473,274639687,1020,23,84,48.0,7,12
20474,274176468,1039,26,245,5.0,11,6
20475,198381795,992,30,245,9.0,11,37
20476,273115167,1030,18,245,11.0,11,18
20477,274809303,1033,50,246,10.0,11,13
20478,157369269,1550,10,246,9.0,11,17
20479,274627161,1003,66,246,15.0,11,26
20480,270355250,1547,9,245,8.0,11,13
20481,226079144,1551,13,245,7.0,11,21
20482,261716972,1550,10,246,6.0,11,22
20483,274715505,1547,9,245,7.0,11,10
20484,274966742,1547,24,245,6.0,11,19
20485,258535286,1549,5,246,10.0,11,8
20486,274962574,1005,85,245,4.0,11,11
20487,274698009,1547,15,245,4.0,11,25
20488,274057666,1039,28,245,5.0,11,34
20489,262408102,1039,24,245,5.0,11,18
20490,273491844,1547,14,245,4.0,11,26
20491,270183893,1050,17,246,5.0,11,16
20492,274782029,1547,15,245,3.0,11,15
20493,274839120,1552,10,245,11.0,11,16
20494,274665441,1031,47,246,3.0,11,12
20495,274670013,1005,64,245,12.0,11,8
20496,274741818,1003,66,245,19.0,11,12
20497,273119295,992,24,245,17.0,11,10
20498,273673272,1005,22,246,1.0,11,9
20499,273661157,1005,83,245,3.0,11,10
20500,274493640,1005,48,245,6.0,11,33
20501,251905134,1005,46,245,5.0,11,7
20502,272389517,1003,53,246,5.0,11,9
20503,274359764,1039,38,245,4.0,11,5
20504,274582486,1005,52,245,4.0,11,20
20505,234003519,1552,6,245,10.0,11,7
20506,232539334,992,37,245,4.0,11,10
20507,267362622,992,10,245,6.0,11,9
20508,246007487,1548,4,245,10.0,11,7
20509,274873488,1003,66,246,16.0,11,14
20510,264279183,1005,87,245,5.0,11,13
20511,273288565,992,10,245,8.0,11,8
20512,274796270,1039,24,245,7.0,11,28
20513,271052220,1020,19,246,14.0,11,5
20514,269179767,1005,60,245,1.0,11,12
20515,274240669,992,10,245,5.0,11,7
20516,273863711,1033,49,246,12.0,11,10
20517,269774298,1003,66,245,17.0,11,15
20518,272135614,1003,66,246,25.0,11,10
20519,274646341,992,39,245,4.0,11,10
20520,263089318,1005,87,245,3.0,11,13
20521,268067598,715,0,80,35.0,9,6
20522,273863824,1553,0,80,90.0,9,14
20523,270547662,715,0,80,75.0,9,11
20524,274501600,1554,0,80,75.0,9,42
20525,263448029,1555,0,106,50.0,4,50
20526,274964147,1556,0,80,50.0,9,8
20527,274653706,1557,0,80,75.0,9,17
20528,274880987,1557,0,80,100.0,9,9
20529,270128631,1557,0,80,100.0,9,11
20530,273334265,1555,0,80,150.0,9,19
20531,262771189,1557,0,80,100.0,9,15
20532,169369661,1554,0,80,50.0,9,26
20533,152729167,1557,0,80,100.0,9,20
20534,272023665,1557,0,80,100.0,9,18
20535,274380795,1557,0,80,100.0,9,12
20536,271734172,1554,0,80,40.0,9,30
20537,266420100,1553,0,80,75.0,9,18
20538,273100586,1556,0,80,50.0,9,20
20539,274868352,1555,0,80,150.0,9,11
20540,274787411,1556,0,80,50.0,9,37
20541,273221471,1557,0,80,50.0,9,50
20542,273361109,1553,0,80,100.0,9,22
20543,274152476,1553,0,14,60.0,4,13
20544,273734894,1555,0,80,150.0,9,17
20545,274255070,1555,0,80,150.0,9,21
20546,274462372,1553,0,80,50.0,9,7
20547,263517644,1555,0,80,50.0,9,46
20548,272079178,1553,0,80,100.0,9,24
20549,274759036,1553,0,80,95.0,9,23
20550,270502723,715,0,80,75.0,9,15
20551,268628367,1553,0,80,100.0,9,21
20552,269795087,1554,0,80,45.0,9,22
20553,268594138,1557,0,80,100.0,9,17
20554,273018861,1557,0,80,100.0,9,15
20555,274893424,1553,0,80,50.0,9,15
20556,208900254,1557,0,80,75.0,9,21
20557,274963695,1553,0,80,100.0,9,14
20558,272773491,1557,0,80,100.0,9,17
20559,273666328,1556,0,80,50.0,9,14
20560,161626376,1558,0,80,40.0,9,7
20561,272012130,1556,0,80,50.0,9,13
20562,273739500,1553,0,80,75.0,9,10
20563,274539845,1555,0,80,150.0,9,21
20564,269893816,1554,0,80,75.0,9,10
20565,195897715,700,0,80,75.0,9,32
20566,257262040,1557,0,80,100.0,9,14
20567,222526924,1557,0,80,75.0,9,11
20568,272330801,700,0,80,75.0,9,13
20569,274400323,1557,0,80,0.0,9,11
20570,273076373,1558,0,81,75.0,4,12
20571,273779739,1554,0,80,75.0,9,12
20572,271754027,715,0,80,100.0,9,12
20573,235066547,700,0,81,75.0,4,12
20574,272557694,1557,0,80,50.0,9,9
20575,272944438,1553,0,80,100.0,9,14
20576,166769340,700,0,80,50.0,9,16
20577,214625695,1554,0,80,75.0,9,14
20578,271807545,715,0,80,100.0,9,12
20579,274265655,1557,0,80,100.0,9,10
20580,273179059,1553,0,80,100.0,9,12
20581,271339123,1557,0,80,75.0,9,8
20582,219774646,1553,0,80,100.0,9,49
20583,271810060,1554,0,80,45.0,9,7
20584,261308560,1557,0,80,100.0,9,7
20585,274164031,1553,0,80,60.0,9,7
20586,274354004,1557,0,80,100.0,9,28
20587,274504289,1554,0,80,55.0,9,21
20588,274574038,1554,0,80,75.0,9,41
20589,242177432,1204,9,173,8.0,1,25
20590,269481526,444,29,244,7.0,4,10
20591,274588692,444,35,265,6.0,5,11
20592,274056651,444,35,244,10.0,4,29
20593,274056652,444,35,244,10.0,4,38
20594,273486825,1559,20,173,9.0,1,16
20595,274757462,1222,18,266,9.0,1,4
20596,274899012,1210,5,199,3.0,4,7
20597,274692145,444,29,244,10.0,4,8
20598,266141709,1210,5,199,3.0,4,7
20599,274406627,1335,10,244,9.0,4,9
20600,274397008,1225,4,199,15.0,4,22
20601,273895871,444,35,265,6.0,5,22
20602,272005096,444,35,265,6.0,5,15
20603,243092786,1204,9,193,25.0,1,22
20604,274317150,444,29,244,7.0,4,16
20605,272553850,444,29,244,5.0,4,14
20606,271519724,444,35,265,6.0,5,13
20607,272389025,444,35,265,6.0,5,17
20608,272503477,444,35,265,6.0,5,14
20609,274094215,1204,9,173,9.0,1,14
20610,274020735,1204,9,173,7.0,1,14
20611,271602590,444,35,265,6.0,5,20
20612,272503386,444,35,265,6.0,5,18
20613,274533126,444,29,244,7.0,4,32
20614,269163236,1204,9,173,6.0,1,30
20615,274134971,444,33,244,8.0,4,16
20616,274253591,1222,6,266,8.0,1,21
20617,252321027,1225,4,173,10.0,1,11
20618,273811862,1222,6,266,9.0,1,13
20619,274437654,1560,12,244,13.0,4,15
20620,274897293,1560,33,199,8.0,4,6
20621,255563845,1561,1,173,12.0,1,23
20622,274948195,1560,16,244,14.0,4,11
20623,274944149,444,35,244,30.0,4,13
20624,274755456,1225,4,173,15.0,1,7
20625,263980761,444,29,244,7.0,4,15
20626,274809979,444,28,173,12.0,1,10
20627,262310992,1562,6,244,10.0,4,10
20628,265379117,444,35,265,6.0,5,28
20629,271201128,444,4,173,2.0,1,25
20630,261418182,1225,4,173,15.0,1,17
20631,251804299,444,29,244,5.0,4,17
20632,274956885,444,4,173,2.0,1,18
20633,273532837,444,29,244,5.0,4,40
20634,273879417,444,29,244,7.0,4,28
20635,274193255,1225,4,199,10.0,4,26
20636,265278662,1225,4,173,12.0,1,35
20637,272186342,1204,9,173,6.0,1,27
20638,268805152,444,14,173,7.0,1,22
20639,274895793,1559,18,173,5.0,1,13
20640,274879385,1222,34,244,9.0,4,10
20641,273813538,1222,32,244,10.0,4,12
20642,274781949,1225,4,173,15.0,1,26
20643,272429516,1207,5,244,11.0,4,10
20644,271952984,103,0,244,14.0,4,15
20645,273033457,1222,34,244,10.0,4,9
20646,274985498,1210,5,199,5.0,4,11
20647,274851638,444,29,244,6.0,4,7
20648,273276185,1222,0,244,10.0,4,12
20649,274985526,103,0,244,11.0,4,14
20650,274980940,103,0,244,11.0,4,29
20651,270303566,1561,7,173,12.0,1,15
20652,274666424,1222,32,244,12.0,4,30
20653,274624116,1563,6,173,4.0,1,21
20654,274693191,1225,4,199,10.0,4,18
20655,268805335,444,14,173,7.0,1,22
20656,270694841,444,29,244,11.0,4,19
20657,272340869,1204,9,173,6.0,1,12
20658,273126646,1207,5,244,16.0,4,34
20659,273995145,1204,9,173,9.0,1,20
20660,274944014,1560,16,244,16.0,4,23
20661,274566898,103,0,244,13.0,4,7
20662,274935531,1222,7,266,5.0,1,10
20663,274716856,1210,5,199,4.0,4,19
20664,269169148,1560,14,244,11.0,4,16
20665,271979894,444,29,244,7.0,4,10
20666,271510443,444,35,244,1.0,4,24
20667,274569797,1207,34,173,8.0,1,15
20668,272511907,444,29,244,30.0,4,8
20669,273171832,444,35,244,6.0,4,10
20670,273165038,1560,16,244,14.0,4,12
20671,274934212,444,13,173,7.0,1,21
20672,274760574,103,0,244,10.0,4,18
20673,271513042,1222,11,266,10.0,1,12
20674,244740192,1561,7,173,14.0,1,25
20675,257652285,444,35,265,6.0,5,18
20676,273596383,1225,4,199,11.0,4,14
20677,274153586,444,35,265,5.0,5,24
20678,274004276,1204,9,173,8.0,1,19
20679,264889111,1204,9,173,9.0,1,34
20680,263043982,444,33,244,4.0,4,13
20681,272659273,103,0,244,13.0,4,9
20682,162067430,444,33,244,2.0,4,18
20683,274905922,1210,11,199,10.0,4,17
20684,274046124,1207,18,173,10.0,1,7
20685,273957764,1207,14,173,11.0,1,13
20686,273567364,1207,13,173,10.0,1,12
20687,272180507,1222,14,244,19.0,4,17
20688,272520244,1210,5,199,4.0,4,9
20689,274187368,1560,33,199,9.0,4,12
20690,273353441,1561,3,173,11.0,1,10
20691,208556842,1560,11,244,10.0,4,7
20692,273690694,1207,15,173,8.0,1,14
20693,274324108,444,33,244,4.0,4,14
20694,274847948,1207,13,173,10.0,1,12
20695,273221636,1222,34,244,25.0,4,10
20696,267519887,1222,34,244,9.0,4,5
20697,274482940,1210,5,199,13.0,4,8
20698,274488197,1561,3,173,11.0,1,10
20699,274306956,1210,5,199,4.0,4,6
20700,274971463,444,33,244,3.0,4,21
20701,274900984,1560,8,244,10.0,4,7
20702,274924851,1222,7,266,9.0,1,0
20703,274382774,1564,27,173,20.0,1,29
20704,235641905,444,33,244,3.0,4,24
20705,274842573,1560,14,244,14.0,4,19
20706,274739756,444,18,173,7.0,1,13
20707,251505659,1222,6,266,7.0,1,30
20708,274753478,1565,9,266,8.0,1,9
20709,274622872,444,29,244,30.0,4,8
20710,254912870,1225,4,173,12.0,1,28
20711,274211275,444,1,173,2.0,1,12
20712,273380654,444,29,244,6.0,4,9
20713,267663461,1222,5,266,6.0,1,24
20714,274995707,1207,34,173,9.0,1,18
20715,272691947,1222,34,244,10.0,4,16
20716,265124950,1222,11,265,25.0,5,20
20717,253701531,444,18,173,5.0,1,13
20718,273850641,444,29,244,6.0,4,9
20719,274749904,444,26,173,12.0,1,7
20720,271497987,1225,4,199,10.0,4,16
20721,273082819,1222,18,266,9.0,1,10
20722,274823644,444,35,244,5.0,4,8
20723,274906799,1566,8,104,10.0,5,18
20724,274878695,1222,20,266,11.0,1,16
20725,229043815,1563,5,173,2.0,1,7
20726,273358088,1567,24,244,13.0,4,19
20727,269997273,444,27,244,10.0,4,12
20728,274860238,103,0,244,13.0,4,5
20729,263980613,444,29,244,7.0,4,15
20730,273940222,444,24,173,9.0,1,11
20731,269114830,1210,5,199,4.0,4,8
20732,274404456,1207,5,173,10.0,1,21
20733,267162314,444,29,244,30.0,4,15
20734,272815777,444,15,173,12.0,1,6
20735,274057564,444,29,244,5.0,4,11
20736,256567842,444,35,265,6.0,5,25
20737,263113525,444,29,244,7.0,4,46
20738,274657483,1225,4,173,12.0,1,16
20739,273890365,444,29,244,10.0,4,35
20740,272501495,444,29,244,7.0,4,19
20741,272547550,444,35,244,6.0,4,15
20742,274540368,444,29,244,5.0,4,23
20743,270223116,444,15,173,12.0,1,25
20744,273947574,444,15,173,12.0,1,25
20745,274901535,444,13,173,7.0,1,16
20746,270903454,1225,4,173,12.0,1,19
20747,267319202,444,29,244,7.0,4,14
20748,274009123,444,29,244,7.0,4,17
20749,273351165,444,35,244,7.0,4,14
20750,263811245,1225,4,173,12.0,1,22
20751,271476106,444,9,173,7.0,1,13
20752,273343648,444,29,244,5.0,4,14
20753,270749809,1559,20,173,7.0,1,16
20754,240981022,1204,9,173,7.0,1,16
20755,268660826,444,29,265,9.0,5,15
20756,273574995,444,33,244,3.0,4,9
20757,262978969,444,28,173,10.0,1,24
20758,273514512,444,29,244,7.0,4,9
20759,265895059,444,1,173,5.0,1,11
20760,273996376,1568,13,245,20.0,11,13
20761,273976145,1569,5,127,30.0,11,37
20762,274053512,998,9,245,17.0,11,10
20763,273857942,998,9,245,14.0,11,10
20764,270398539,1570,19,127,75.0,11,11
20765,274218524,639,98,245,25.0,11,31
20766,257595268,1571,26,245,10.0,11,10
20767,274950382,998,16,245,9.0,11,11
20768,274024492,1039,50,245,7.0,11,6
20769,273308660,1568,15,245,20.0,11,13
20770,274193252,1570,4,245,35.0,11,12
20771,273937930,1572,6,127,30.0,11,13
20772,273720970,639,51,245,30.0,11,28
20773,274155738,998,8,245,20.0,11,11
20774,274575447,1568,16,245,75.0,11,16
20775,274893088,1568,16,245,20.0,11,27
20776,274798442,1571,12,245,27.0,11,5
20777,274386898,1568,11,245,20.0,11,10
20778,265345113,1573,11,245,34.0,11,15
20779,273922904,1570,3,245,25.0,11,11
20780,274534785,639,94,245,25.0,11,14
20781,272179588,1570,14,245,40.0,11,10
20782,272944528,1572,14,245,50.0,11,5
20783,274213596,639,94,245,25.0,11,11
20784,274764325,1569,5,127,35.0,11,14
20785,192074160,639,57,160,50.0,11,16
20786,274896405,1573,21,245,39.0,11,4
20787,195472841,1568,13,245,50.0,11,10
20788,243572937,639,98,245,27.0,11,18
20789,273899311,1571,32,245,13.0,11,16
20790,273900677,1568,3,245,15.0,11,8
20791,274886916,1572,14,127,75.0,11,15
20792,274978384,998,1,245,18.0,11,16
20793,273952292,998,16,245,8.0,11,11
20794,274892631,1573,13,245,25.0,11,19
20795,274753291,1570,24,127,41.0,11,32
20796,274956992,1573,3,245,60.0,11,16
20797,274581783,1571,22,245,10.0,11,10
20798,274089703,1572,14,127,50.0,11,9
20799,274036248,1571,14,245,18.0,11,6
20800,274871817,998,1,245,20.0,11,18
20801,267665988,998,16,245,10.0,11,6
20802,274939892,639,94,245,50.0,11,15
20803,274840788,1571,20,245,19.0,11,12
20804,273954062,1570,22,127,30.0,11,39
20805,274957032,1570,17,245,75.0,11,13
20806,274683304,992,11,245,17.0,11,7
20807,274754187,1571,8,245,20.0,11,18
20808,274922621,998,11,245,17.0,11,15
20809,270114604,639,98,245,20.0,11,14
20810,274907270,1570,6,245,40.0,11,13
20811,274646419,998,5,245,19.0,11,8
20812,271803668,998,4,245,20.0,11,19
20813,273829263,639,96,245,20.0,11,11
20814,274916443,998,21,245,8.0,11,16
20815,274838763,998,15,245,15.0,11,36
20816,274950974,1039,54,245,7.0,11,5
20817,274938348,1570,4,245,20.0,11,7
20818,272467098,1573,27,127,40.0,11,14
20819,273673595,1573,3,245,20.0,11,25
20820,274999338,992,11,245,17.0,11,13
20821,274867406,998,2,245,20.0,11,16
20822,273270673,1571,22,201,35.0,7,26
20823,274829186,1568,6,245,20.0,11,7
20824,274307836,998,10,245,14.0,11,7
20825,274803153,998,2,245,20.0,11,11
20826,274619951,639,100,245,110.0,11,12
20827,274969737,998,19,245,8.0,11,10
20828,272375663,639,53,245,20.0,11,10
20829,274736854,639,96,245,20.0,11,27
20830,274865940,1568,15,245,40.0,11,14
20831,262642165,998,19,245,13.0,11,22
20832,268088774,1568,5,245,35.0,11,21
20833,273586150,1568,13,245,20.0,11,20
20834,266372420,1571,22,245,16.0,11,16
20835,274735517,1569,1,245,20.0,11,7
20836,254117665,1570,24,127,35.0,11,14
20837,274839332,639,100,245,33.0,11,5
20838,273586284,1571,32,245,13.0,11,10
20839,192489985,998,12,250,35.0,11,12
20840,273401355,1573,21,245,35.0,11,9
20841,273577414,1572,14,127,30.0,11,16
20842,274845168,998,8,245,25.0,11,13
20843,274893417,1570,3,245,15.0,11,30
20844,239352314,1570,17,127,30.0,11,10
20845,267658431,998,6,245,17.0,11,10
20846,274044630,1573,23,245,40.0,11,15
20847,274496823,1571,10,245,28.0,11,19
20848,165022180,1570,27,245,25.0,11,10
